pitcher_name,pitch_type,pitches,avg_release_speed,avg_release_spin_rate,whiff_rate,weak_contact_rate,whiff_or_weak_rate,mean_pitcher_run_value,pitch_label,pitcher_total_pitches,usage_rate,in_arsenal,arsenal_size
Chris Paddack,CH,604,84.49221854304636,1809.5132450331125,0.1390728476821192,0.14403973509933773,0.28311258278145696,-0.01245198675496689,changeup (CH),2565,0.2354775828460039,True,6
Chris Paddack,FC,357,87.3078431372549,2006.5238095238096,0.11484593837535013,0.0896358543417367,0.20448179271708683,-0.011355742296918768,cutter (FC),2565,0.1391812865497076,True,6
Chris Paddack,CU,304,78.16217105263158,2112.1019736842104,0.06907894736842106,0.10197368421052631,0.17105263157894737,-0.00981578947368421,curveball (CU),2565,0.11851851851851852,True,6
Chris Paddack,SI,133,93.4157894736842,2123.654135338346,0.06766917293233082,0.2706766917293233,0.3383458646616541,-0.0038270676691729366,sinker (SI),2565,0.05185185185185185,True,6
Chris Paddack,SL,58,84.75172413793103,1998.8275862068965,0.15517241379310345,0.034482758620689655,0.1896551724137931,-0.01803448275862069,slider (SL),2565,0.022612085769980507,True,6
Clay Holmes,SI,1129,93.73817537643932,2180.199468085106,0.07351638618246235,0.1133746678476528,0.18689105403011513,0.008441098317094773,sinker (SI),2764,0.408465991316932,True,6
Clay Holmes,ST,526,81.93802281368822,2814.679389312977,0.09315589353612168,0.09885931558935361,0.1920152091254753,-0.007300380228136882,sweeper (ST),2764,0.19030390738060782,True,6
Clay Holmes,CH,434,88.10622119815667,1105.0115207373271,0.16129032258064516,0.10829493087557604,0.2695852534562212,0.0048225806451612915,changeup (CH),2764,0.15701881331403764,True,6
Clay Holmes,SL,295,85.32474576271186,2597.79180887372,0.14915254237288136,0.10508474576271186,0.2542372881355932,-0.010223728813559324,slider (SL),2764,0.10672937771345875,True,6
Clay Holmes,FC,231,89.79480519480519,2446.3030303030305,0.06060606060606061,0.12554112554112554,0.18614718614718614,0.011389610389610389,cutter (FC),2764,0.08357452966714905,True,6
Clay Holmes,FF,149,93.2234899328859,2303.8657718120803,0.09395973154362416,0.08053691275167785,0.174496644295302,0.0107248322147651,4-seam fastball (FF),2764,0.05390738060781476,True,6
Colin Rea,FF,1051,93.85803996194102,2194.7706945765935,0.0818268315889629,0.10466222645099905,0.18648905803996194,0.0006964795432921027,4-seam fastball (FF),2534,0.414759273875296,True,7
Colin Rea,FS,306,87.35228758169934,1417.875816993464,0.16666666666666666,0.09803921568627451,0.2647058823529412,-0.021722222222222223,splitter (FS),2534,0.12075769534333071,True,7
Colin Rea,SI,268,92.97985074626865,2153.1753731343283,0.06343283582089553,0.14925373134328357,0.2126865671641791,0.0088544776119403,sinker (SI),2534,0.10576164167324388,True,7
Colin Rea,SL,254,85.21456692913385,2217.0236220472443,0.18110236220472442,0.08267716535433071,0.2637795275590551,-0.004405511811023622,slider (SL),2534,0.10023677979479084,True,7
Colin Rea,ST,235,82.76468085106383,2448.7659574468084,0.13617021276595745,0.15319148936170213,0.28936170212765955,0.007995744680851064,sweeper (ST),2534,0.09273875295974743,True,7
Colin Rea,CU,234,80.35982905982907,2209.1068376068374,0.08547008547008547,0.07692307692307693,0.1623931623931624,0.010594017094017095,curveball (CU),2534,0.09234411996842937,True,7
Colin Rea,FC,185,88.20432432432432,2209.945945945946,0.07027027027027027,0.11351351351351352,0.1837837837837838,0.01436216216216216,cutter (FC),2534,0.07300710339384373,True,7
Colin Rea,PO,1,93.9,2089.0,0.0,0.0,0.0,-0.038,PO (PO),2534,0.0003946329913180742,False,7
Cristopher Sánchez,SI,1332,95.38489857250188,2137.231231231231,0.06531531531531531,0.12237237237237238,0.18768768768768768,0.013975225225225225,sinker (SI),2896,0.4599447513812155,True,3
Cristopher Sánchez,CH,1084,86.27453874538746,2043.1819021237304,0.2481549815498155,0.10977859778597786,0.35793357933579334,0.016793357933579337,changeup (CH),2896,0.3743093922651934,True,3
Cristopher Sánchez,SL,480,85.67895833333334,2088.6541666666667,0.16666666666666666,0.10416666666666667,0.2708333333333333,0.0008395833333333336,slider (SL),2896,0.16574585635359115,True,3
David Peterson,SI,798,91.25012531328322,2122.4749373433583,0.043859649122807015,0.13157894736842105,0.17543859649122806,0.0074035087719298235,sinker (SI),2699,0.29566506113375324,True,5
David Peterson,FF,603,92.25787728026533,2132.155887230514,0.09618573797678276,0.0779436152570481,0.17412935323383086,-0.011590381426202322,4-seam fastball (FF),2699,0.2234160800296406,True,5
David Peterson,SL,516,84.61879844961241,2314.2383720930234,0.20930232558139536,0.0872093023255814,0.29651162790697677,0.0007771317829457359,slider (SL),2699,0.1911819192293442,True,5
David Peterson,CH,412,84.55509708737863,1565.106796116505,0.12378640776699029,0.10922330097087378,0.23300970873786409,0.005305825242718445,changeup (CH),2699,0.1526491293071508,True,5
David Peterson,CU,370,78.68837837837837,2361.2,0.13783783783783785,0.0891891891891892,0.22702702702702704,0.012627027027027025,curveball (CU),2699,0.13708781030011116,True,5
Davis Martin,FF,755,93.95324503311258,2411.5152317880793,0.10728476821192053,0.08741721854304636,0.1947019867549669,0.0023933774834437077,4-seam fastball (FF),2309,0.3269813772195756,True,7
Davis Martin,CH,563,90.16305506216696,2060.341030195382,0.0941385435168739,0.1172291296625222,0.2113676731793961,0.000431616341030195,changeup (CH),2309,0.24382849718492855,True,7
