pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Kyle Freeland,0.0715412627954983,0.0,0.0,0.01829995216881133,0.035376315378511436,0.0,0.08268352467179324,0.003001394996358763,0.0,-0.21090245001097227,0.0
Kyle Hendricks,-0.07520565205178395,0.0,0.008117622414298942,0.0,0.016357147803008565,0.0,0.0,0.050828027493303736,0.0,0.0,0.0
Logan Allen,0.22255858438921933,0.0,0.0,0.030497952835833824,0.09212089539695266,0.0,0.0,-0.22627003542920693,0.0,-0.11778429156853439,0.0
Logan Gilbert,0.0,0.0,0.0947212681011629,0.0,-0.011388836960132877,-0.026509883470865962,0.0,0.0,-0.056376738911512174,0.0,0.0
Logan Webb,-0.10366542423809408,0.0,0.0,-0.06794583214209615,-0.021122827438057407,0.0,0.0,0.17264445806054532,0.0,0.02008962575770229,0.0
Lucas Giolito,-0.08236620455052537,0.0,-0.03993476081323947,0.0,-0.0832862927000574,0.0,0.0,0.0,0.20633522474407479,0.0,0.0
Luis Castillo,-0.12888195328405896,0.0,0.0,0.0,-0.03709948031628718,0.0,0.0,0.101994383479484,0.06398705012086213,0.0,0.0
Luis Severino,-0.044433264897465394,0.0,0.0,-0.06343566772857012,-0.027956893934184327,0.0,0.0,0.11265319639831645,0.023406150345605465,-0.00023352018370196046,0.0
MacKenzie Gore,0.1389294158996311,0.0,0.16214576832896407,0.04532519816986591,0.08151848628249511,0.0,0.0,0.0,-0.4279188686809564,0.0,0.0
Matthew Boyd,0.21306909236975013,0.0,0.043134109659356795,0.0,0.11080223247551207,0.0,0.0,-0.12269199307498183,-0.24431344142963776,0.0,0.0
Matthew Liberatore,0.17013286209155737,0.0,0.07455813323260563,0.029354840385910328,0.1530287253803966,0.0,0.0,-0.19512779599513663,-0.23088065028362528,0.0,0.0
Max Fried,0.13330815115899844,0.0,0.05498579276690316,0.15399769455615545,0.031477323307601585,0.0,0.0,-0.24785497471707774,-0.015036574722700586,-0.11087741234988026,0.0
Merrill Kelly,-0.12083066723890998,0.0,-0.08633037662729365,0.019276142086635945,-0.03773739587333677,0.0,0.0,0.08057628178752861,0.1450460158653758,0.0,0.0
