pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Michael Lorenzen,0.07325549713569088,0.0,0.047258286399250976,0.0451400162292645,0.06101445340472925,0.0,0.0,0.049616079191158256,0.03663937094528341,0.04191485734928702,0.0
Michael Wacha,0.08762960286623243,0.0,0.06643396494046666,0.1831433148217424,0.14034493729636036,0.0,0.0,0.11418701486631519,0.38454092587942845,0.0,0.0
Miles Mikolas,0.07086914531601296,0.0,0.0711607524989323,0.0,0.13350167277176658,0.0,0.0,0.06783478475850778,0.07092254705650866,0.03865010882423393,0.0
Mitch Keller,0.0478158052587781,0.0,0.06238904047969778,0.0,0.20309630620338529,0.0,0.0,0.35908990117219963,0.12138066477329644,0.15503568510832696,0.0
Mitchell Parker,0.0,0.0,0.1880116223606893,0.0,0.256499700575575,0.07773329894483291,0.0,0.0,0.062361826558152825,0.0,0.0
Nick Lodolo,0.08267854688263179,0.0,0.1505236294572093,0.0,0.08641812034405622,0.0,0.0,0.11779799233388764,0.0,0.0,0.0
Nick Martinez,0.08366428794676749,0.0,0.08086364383070407,0.08573075052135555,0.10235859159914971,0.0,0.0,0.06855066337557203,0.05722176164030131,0.0,0.0
Nick Pivetta,0.0,0.0,0.12394560132047969,0.3637731696218654,0.19108742683651397,0.0,0.0,0.036151965323773724,0.0,0.18923552429631732,0.0
Noah Cameron,0.14082376854525888,0.0,0.1312262123592601,0.35481330434859104,0.16925116434519055,0.0,0.0,0.0,0.06277883752679753,0.0,0.0
Patrick Corbin,0.0942388625035955,0.0,0.0,0.10750106783532366,0.014380130432883694,0.0,0.0,0.11066761244672937,0.09892751969454568,0.0,0.0
Paul Skenes,0.062409095454563975,0.0,0.04997592058705326,0.0,0.15279173965259885,0.060970564165081065,0.0,0.0406097397054348,0.02116912538912654,0.05659434412790939,0.0
Quinn Priester,0.03350255277943756,0.0,0.04330197362216241,0.06684216996208653,0.0,0.0,0.0,0.1113363014967452,0.10579307591215005,0.0,0.0
Randy Vásquez,0.0885456991869952,0.0,0.08962769451175544,0.07752737124949852,0.08710475130564278,0.0,0.0,0.0665710312401193,0.01540074414993935,0.05162039218044811,0.0
