pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Mitchell Parker,0.0,0.0,-0.19508958353106032,0.0,0.17438135061173393,-0.04077016878709053,0.0,0.0,0.06147840170641801,0.0,0.0
Nick Lodolo,-0.05283354757932458,0.0,0.20816367461741053,0.0,0.0738422099446045,0.0,0.0,-0.22917233698269107,0.0,0.0,0.0
Nick Martinez,0.1518441196345818,0.0,0.08044537455663522,-0.14444040772827618,0.00320526793701386,0.0,0.0,-0.10115070979062202,0.010218690711423983,0.0,0.0
Nick Pivetta,0.0,0.0,-0.06321232183863497,0.7007231524904833,-0.30383859940486213,0.0,0.0,-0.07165455146337155,0.0,-0.26406083939957575,0.0
Noah Cameron,-0.19186819111155606,0.0,0.028934755902945253,0.5079797285651144,-0.3478456552421464,0.0,0.0,0.0,0.0027993618856400337,0.0,0.0
Patrick Corbin,0.01942287168847292,0.0,0.0,-0.13759373719200718,0.015815506180903622,0.0,0.0,-0.11332314367287538,0.22112902552523,0.0,0.0
Paul Skenes,0.08173239642902015,0.0,0.031016192648667847,0.0,-0.08332948176900214,-0.07797701544083095,0.0,-0.022653685626070598,0.015637500928670126,0.0555740928295464,0.0
Quinn Priester,0.014100839508282368,0.0,0.0534927655484971,0.026670229114430066,0.0,0.0,0.0,-0.18911069362673513,0.09484685945552687,0.0,0.0
Randy Vásquez,0.07323030502460379,0.0,0.09964402151292504,-0.06368318160171405,-0.0899832892139887,0.0,0.0,-0.16659720173548442,0.00538888898466022,0.14200045702899833,0.0
Ranger Suarez,0.17037391440878738,0.0,0.04582683587849026,-0.08549786385129936,-0.029780541838046928,0.0,0.0,-0.14971990981895233,0.04879756522102175,0.0,0.0
Robbie Ray,-0.00275392814960421,0.0,0.0,0.0,-0.0762934871365647,0.0,-0.03926007609302676,0.0,0.10754121127568717,0.0,0.0
Ryan Pepiot,0.04603946295560614,0.0,0.03332675245145614,-0.11981696629982434,0.3129834188094882,0.0,0.0,-0.034528809523472516,-0.2439051080966907,0.0,0.0
Ryne Nelson,-0.07212277344033209,0.0,-0.09744842093118669,-0.24149763960094506,0.40216551039430554,0.0,0.0,0.0,0.008903323578158952,0.0,0.0
Sandy Alcantara,-0.1082527091959761,0.0,0.0,0.7422516197092073,0.015198446107044503,0.0,0.0,-0.5101864486726276,-0.13901090794765017,0.0,0.0
Sean Burke,-0.0028131229463507195,0.0,0.0,0.0,0.03982634019573681,0.0,0.04271279133342372,-0.03458330298456932,-0.04514270559824137,0.0,0.0
Seth Lugo,0.03532191331483794,0.01774572152197708,0.11153030390283206,-0.05797506866342292,-0.03799230880618691,0.0,0.0,-0.06676747124471064,-0.0124128466400865,0.0010585312866175302,0.0038654080368075716
Shane Baz,-0.011886742762914668,0.0,0.0,-0.03915540981652749,-0.16506705298901725,0.0,0.2280008956360992,0.0,-0.011891690067639281,0.0,0.0
Shane Smith,0.06193614542693321,0.0,0.022448516281141643,0.0,-0.05795376104263131,0.0,0.0,-0.06024723234399461,0.036158392909685366,0.0,0.0
Shota Imanaga,0.0,0.0,-0.04474176493823931,0.0,-0.7228387925444133,0.8850961605431569,0.0,0.0,0.0,-0.07856011370738811,0.0
