pitcher_name,pitch_type,pitches,avg_release_speed,avg_release_spin_rate,whiff_rate,weak_contact_rate,whiff_or_weak_rate,mean_pitcher_run_value,pitch_label,pitcher_total_pitches,usage_rate,in_arsenal,arsenal_size
Paul Skenes,FF,928,98.18642241379311,2253.415948275862,0.15948275862068967,0.08405172413793104,0.2435344827586207,0.020118534482758618,4-seam fastball (FF),2357,0.39372083156554943,True,7
Paul Skenes,ST,384,84.48151041666667,2331.8776041666665,0.14322916666666666,0.125,0.2682291666666667,0.014859375000000001,sweeper (ST),2357,0.16291896478574458,True,7
Paul Skenes,FS,312,93.6926282051282,1674.599358974359,0.12179487179487179,0.11538461538461539,0.23717948717948717,0.008567307692307692,splitter (FS),2357,0.13237165888841748,True,7
Paul Skenes,CH,254,88.7759842519685,1808.8188976377953,0.23228346456692914,0.1377952755905512,0.3700787401574803,0.03281496062992126,changeup (CH),2357,0.10776410691557065,True,7
Paul Skenes,SI,243,97.61069958847737,2271.9588477366256,0.0823045267489712,0.13991769547325103,0.2222222222222222,0.021263374485596707,sinker (SI),2357,0.103097157403479,True,7
Paul Skenes,SL,128,85.234375,2322.7734375,0.1171875,0.0859375,0.203125,0.0021796874999999998,slider (SL),2357,0.054306321595248196,True,7
Paul Skenes,CU,108,83.97407407407408,2444.6481481481483,0.14814814814814814,0.05555555555555555,0.2037037037037037,-0.04268518518518518,curveball (CU),2357,0.04582095884599067,True,7
Quinn Priester,SI,800,93.896,2043.035,0.05875,0.1225,0.18125,0.008446249999999999,sinker (SI),1976,0.4048582995951417,True,5
Quinn Priester,SL,543,86.07550644567219,2471.1528545119704,0.16390423572744015,0.1252302025782689,0.289134438305709,-0.0006114180478821366,slider (SL),1976,0.27479757085020245,True,5
Quinn Priester,FC,408,92.28063725490196,2355.468137254902,0.11764705882352941,0.0857843137254902,0.2034313725490196,-0.001019607843137254,cutter (FC),1976,0.20647773279352227,True,5
Quinn Priester,CU,194,80.9077319587629,2662.546391752577,0.17010309278350516,0.08247422680412371,0.25257731958762886,0.0012113402061855662,curveball (CU),1976,0.09817813765182186,True,5
Quinn Priester,CH,31,88.38709677419355,1422.741935483871,0.0967741935483871,0.0967741935483871,0.1935483870967742,-0.07119354838709677,changeup (CH),1976,0.01568825910931174,True,5
Randy Vásquez,FC,439,90.20865603644647,2511.23006833713,0.08200455580865604,0.13439635535307518,0.2164009111617312,-0.006366742596810935,cutter (FC),1753,0.2504278379920137,True,7
Randy Vásquez,FF,376,93.4473404255319,2382.558510638298,0.06382978723404255,0.0851063829787234,0.14893617021276595,0.017981382978723405,4-seam fastball (FF),1753,0.21448944666286365,True,7
Randy Vásquez,SI,329,93.11428571428571,2331.276595744681,0.03951367781155015,0.14893617021276595,0.1884498480243161,0.022638297872340427,sinker (SI),1753,0.1876782658300057,True,7
Randy Vásquez,CU,227,81.24757709251102,3057.0176211453745,0.06607929515418502,0.10572687224669604,0.17180616740088106,-0.008035242290748899,curveball (CU),1753,0.12949229891614375,True,7
Randy Vásquez,ST,223,82.1506726457399,2988.174887892377,0.09865470852017937,0.14349775784753363,0.242152466367713,-0.018650224215246636,sweeper (ST),1753,0.12721049629207073,True,7
Randy Vásquez,CH,124,86.99112903225806,2070.467741935484,0.07258064516129033,0.12903225806451613,0.20161290322580644,-0.015862903225806448,changeup (CH),1753,0.07073588134626355,True,7
Randy Vásquez,SL,35,85.92857142857143,2744.2,0.11428571428571428,0.17142857142857143,0.2857142857142857,-0.0024571428571428557,slider (SL),1753,0.019965772960638905,True,7
Ranger Suarez,SI,562,90.07722419928825,1981.0658362989325,0.028469750889679714,0.11209964412811388,0.14056939501779359,0.0048042704626334535,sinker (SI),1961,0.2865884752677206,True,6
Ranger Suarez,CH,378,79.48015873015873,1288.367724867725,0.19047619047619047,0.17195767195767195,0.36243386243386244,0.009976190476190475,changeup (CH),1961,0.19275879653238143,True,6
Ranger Suarez,FC,332,86.3671686746988,2112.147590361446,0.11746987951807229,0.12650602409638553,0.24397590361445784,-0.002783132530120481,cutter (FC),1961,0.16930137684854665,True,6
Ranger Suarez,CU,322,73.93043478260869,2111.4875776397516,0.12111801242236025,0.14906832298136646,0.2701863354037267,0.02068944099378882,curveball (CU),1961,0.16420193778684344,True,6
Ranger Suarez,FF,285,91.34912280701755,1951.0140350877193,0.0912280701754386,0.07368421052631578,0.1649122807017544,-0.0039719298245614034,4-seam fastball (FF),1961,0.14533401325854156,True,6
Ranger Suarez,SL,82,79.60243902439024,2165.6463414634145,0.23170731707317074,0.04878048780487805,0.2804878048780488,0.013841463414634146,slider (SL),1961,0.041815400305966345,True,6
Robbie Ray,FF,1247,93.56832397754611,2359.056134723336,0.12510024057738572,0.10184442662389735,0.2269446672012831,0.00821411387329591,4-seam fastball (FF),2430,0.5131687242798354,True,4
Robbie Ray,SL,561,87.90819964349376,2267.1301247771835,0.1568627450980392,0.10160427807486631,0.25846702317290554,0.0060659536541889485,slider (SL),2430,0.2308641975308642,True,4
