pitcher_name,pitch_type,pitches,avg_velocity,whiff_rate,weak_contact_rate,mean_pitcher_run_value,pitch_label,pitcher_total_pitches,usage_rate,in_arsenal,arsenal_size
Nick Martinez,SI,339,92.44896755162242,0.058997050147492625,0.14749262536873156,0.007935103244837758,sinker (SI),2075,0.16337349397590362,True,6
Nick Martinez,SL,229,84.95502183406114,0.1615720524017467,0.1222707423580786,-0.002803493449781659,slider (SL),2075,0.11036144578313253,True,6
Nick Martinez,CU,221,79.79411764705883,0.04524886877828054,0.10407239819004525,0.006524886877828053,curveball (CU),2075,0.10650602409638554,True,6
Nick Pivetta,FF,1092,93.80641025641026,0.11996336996336997,0.08516483516483517,0.015496336996336997,4-seam fastball (FF),2289,0.47706422018348627,True,5
Nick Pivetta,CU,500,79.0326,0.062,0.096,-1.5999999999999044e-05,curveball (CU),2289,0.218435998252512,True,5
Nick Pivetta,ST,431,81.92877030162414,0.1902552204176334,0.12064965197215777,0.011897911832946636,sweeper (ST),2289,0.18829183049366535,True,5
Nick Pivetta,FC,199,90.30100502512563,0.06532663316582915,0.1306532663316583,0.01778391959798995,cutter (FC),2289,0.08693752730449979,True,5
Nick Pivetta,SI,49,93.1938775510204,0.0,0.20408163265306123,-0.018142857142857145,sinker (SI),2289,0.021406727828746176,True,5
Nick Pivetta,SL,13,86.92307692307692,0.07692307692307693,0.07692307692307693,-0.12346153846153846,slider (SL),2289,0.005679335954565312,False,5
Nick Pivetta,FS,5,87.32000000000001,0.0,0.0,0.017599999999999998,splitter (FS),2289,0.00218435998252512,False,5
Noah Cameron,FF,457,92.31684901531729,0.05470459518599562,0.12253829321663019,-0.003940919037199127,4-seam fastball (FF),1751,0.2609937178754997,True,5
Noah Cameron,FC,369,88.16124661246613,0.12466124661246612,0.11924119241192412,-0.008517615176151763,cutter (FC),1751,0.2107367218732153,True,5
Noah Cameron,CH,337,81.29584569732938,0.20474777448071216,0.11275964391691394,0.003178041543026708,changeup (CH),1751,0.19246145059965733,True,5
Noah Cameron,CU,336,80.84642857142858,0.13095238095238096,0.12797619047619047,0.016092261904761904,curveball (CU),1751,0.19189034837235866,True,5
Noah Cameron,SL,252,84.10833333333333,0.1626984126984127,0.11507936507936507,0.012182539682539682,slider (SL),1751,0.143917761279269,True,5
Patrick Corbin,SL,681,80.38898678414097,0.17474302496328928,0.08957415565345081,-0.012265785609397943,slider (SL),2055,0.33138686131386863,True,5
Patrick Corbin,SI,594,91.57424242424243,0.058922558922558925,0.11952861952861953,0.0037003367003366986,sinker (SI),2055,0.28905109489051095,True,5
Patrick Corbin,FC,517,87.54526112185687,0.1276595744680851,0.10638297872340426,0.019220502901353964,cutter (FC),2055,0.25158150851581507,True,5
Patrick Corbin,CH,202,81.45495049504952,0.17326732673267325,0.11386138613861387,-0.018069306930693068,changeup (CH),2055,0.09829683698296837,True,5
Patrick Corbin,FF,49,91.16122448979591,0.061224489795918366,0.04081632653061224,-0.0196734693877551,4-seam fastball (FF),2055,0.023844282238442822,True,5
Patrick Corbin,CU,12,69.075,0.16666666666666666,0.08333333333333333,-0.0055000000000000005,curveball (CU),2055,0.00583941605839416,False,5
Paul Skenes,FF,928,98.18642241379311,0.15948275862068967,0.08405172413793104,0.020118534482758618,4-seam fastball (FF),2357,0.39372083156554943,True,7
Paul Skenes,ST,384,84.48151041666667,0.14322916666666666,0.125,0.014859375000000001,sweeper (ST),2357,0.16291896478574458,True,7
Paul Skenes,FS,312,93.6926282051282,0.12179487179487179,0.11538461538461539,0.008567307692307692,splitter (FS),2357,0.13237165888841748,True,7
Paul Skenes,CH,254,88.7759842519685,0.23228346456692914,0.1377952755905512,0.03281496062992126,changeup (CH),2357,0.10776410691557065,True,7
Paul Skenes,SI,243,97.61069958847737,0.0823045267489712,0.13991769547325103,0.021263374485596707,sinker (SI),2357,0.103097157403479,True,7
Paul Skenes,SL,128,85.234375,0.1171875,0.0859375,0.0021796874999999998,slider (SL),2357,0.054306321595248196,True,7
Paul Skenes,CU,108,83.97407407407408,0.14814814814814814,0.05555555555555555,-0.04268518518518518,curveball (CU),2357,0.04582095884599067,True,7
Quinn Priester,SI,800,93.896,0.05875,0.1225,0.008446249999999999,sinker (SI),1976,0.4048582995951417,True,5
Quinn Priester,SL,543,86.07550644567219,0.16390423572744015,0.1252302025782689,-0.0006114180478821366,slider (SL),1976,0.27479757085020245,True,5
Quinn Priester,FC,408,92.28063725490196,0.11764705882352941,0.0857843137254902,-0.001019607843137254,cutter (FC),1976,0.20647773279352227,True,5
Quinn Priester,CU,194,80.9077319587629,0.17010309278350516,0.08247422680412371,0.0012113402061855662,curveball (CU),1976,0.09817813765182186,True,5
Quinn Priester,CH,31,88.38709677419355,0.0967741935483871,0.0967741935483871,-0.07119354838709677,changeup (CH),1976,0.01568825910931174,True,5
Randy Vásquez,FC,439,90.20865603644647,0.08200455580865604,0.13439635535307518,-0.006366742596810935,cutter (FC),1753,0.2504278379920137,True,7
Randy Vásquez,FF,376,93.4473404255319,0.06382978723404255,0.0851063829787234,0.017981382978723405,4-seam fastball (FF),1753,0.21448944666286365,True,7
Randy Vásquez,SI,329,93.11428571428571,0.03951367781155015,0.14893617021276595,0.022638297872340427,sinker (SI),1753,0.1876782658300057,True,7
Randy Vásquez,CU,227,81.24757709251102,0.06607929515418502,0.10572687224669604,-0.008035242290748899,curveball (CU),1753,0.12949229891614375,True,7
Randy Vásquez,ST,223,82.1506726457399,0.09865470852017937,0.14349775784753363,-0.018650224215246636,sweeper (ST),1753,0.12721049629207073,True,7
Randy Vásquez,CH,124,86.99112903225806,0.07258064516129033,0.12903225806451613,-0.015862903225806448,changeup (CH),1753,0.07073588134626355,True,7
Randy Vásquez,SL,35,85.92857142857143,0.11428571428571428,0.17142857142857143,-0.0024571428571428557,slider (SL),1753,0.019965772960638905,True,7
Ranger Suarez,SI,562,90.07722419928825,0.028469750889679714,0.11209964412811388,0.0048042704626334535,sinker (SI),1961,0.2865884752677206,True,6
Ranger Suarez,CH,378,79.48015873015873,0.19047619047619047,0.17195767195767195,0.009976190476190475,changeup (CH),1961,0.19275879653238143,True,6
Ranger Suarez,FC,332,86.3671686746988,0.11746987951807229,0.12650602409638553,-0.002783132530120481,cutter (FC),1961,0.16930137684854665,True,6
Ranger Suarez,CU,322,73.93043478260869,0.12111801242236025,0.14906832298136646,0.02068944099378882,curveball (CU),1961,0.16420193778684344,True,6
Ranger Suarez,FF,285,91.34912280701755,0.0912280701754386,0.07368421052631578,-0.0039719298245614034,4-seam fastball (FF),1961,0.14533401325854156,True,6
Ranger Suarez,SL,82,79.60243902439024,0.23170731707317074,0.04878048780487805,0.013841463414634146,slider (SL),1961,0.041815400305966345,True,6
Robbie Ray,FF,1247,93.56832397754611,0.12510024057738572,0.10184442662389735,0.00821411387329591,4-seam fastball (FF),2430,0.5131687242798354,True,4
Robbie Ray,SL,561,87.90819964349376,0.1568627450980392,0.10160427807486631,0.0060659536541889485,slider (SL),2430,0.2308641975308642,True,4
Robbie Ray,CH,306,84.90065359477124,0.17320261437908496,0.06535947712418301,-0.0029999999999999996,changeup (CH),2430,0.1259259259259259,True,4
Robbie Ray,KC,304,81.24506578947368,0.13815789473684212,0.0756578947368421,-0.01748684210526316,knuckle curve (KC),2430,0.12510288065843622,True,4
Robbie Ray,ST,10,79.96000000000001,0.1,0.1,0.025499999999999995,sweeper (ST),2430,0.00411522633744856,False,4
Robbie Ray,SI,2,94.0,0.0,0.0,-0.0745,sinker (SI),2430,0.0008230452674897119,False,4
Ryan Pepiot,FF,992,95.20191532258065,0.12701612903225806,0.08366935483870967,-0.007252016129032258,4-seam fastball (FF),2183,0.45442052221713236,True,6
Ryan Pepiot,CH,550,86.76781818181819,0.16,0.12545454545454546,-0.0003236363636363623,changeup (CH),2183,0.25194686211635364,True,6
Ryan Pepiot,SL,389,89.04061696658098,0.11311053984575835,0.10282776349614396,-0.0075475578406169665,slider (SL),2183,0.17819514429683922,True,6
Ryan Pepiot,FC,133,91.5375939849624,0.12781954887218044,0.08270676691729323,0.022383458646616543,cutter (FC),2183,0.06092533211177279,True,6
Ryan Pepiot,CU,63,80.7904761904762,0.09523809523809523,0.06349206349206349,0.01053968253968254,curveball (CU),2183,0.02885936784241869,True,6
Ryan Pepiot,SI,55,94.78545454545454,0.01818181818181818,0.09090909090909091,0.01250909090909091,sinker (SI),2183,0.025194686211635363,True,6
Ryan Pepiot,PO,1,95.1,0.0,0.0,-0.017,PO (PO),2183,0.0004580852038479157,False,6
Ryne Nelson,FF,1233,95.66528791565288,0.10543390105433902,0.10462287104622871,0.017821573398215735,4-seam fastball (FF),1971,0.6255707762557078,True,5
Ryne Nelson,SL,284,86.60950704225351,0.13028169014084506,0.09859154929577464,-0.0007711267605633806,slider (SL),1971,0.14408929477422627,True,5
Ryne Nelson,CU,208,80.06778846153846,0.11057692307692307,0.09615384615384616,-0.012100961538461538,curveball (CU),1971,0.10553018772196854,True,5
Ryne Nelson,FC,195,90.97230769230768,0.08717948717948718,0.11282051282051282,0.00857948717948718,cutter (FC),1971,0.0989345509893455,True,5
Ryne Nelson,CH,51,86.92745098039217,0.058823529411764705,0.0392156862745098,-0.01731372549019608,changeup (CH),1971,0.0258751902587519,True,5
Sandy Alcantara,SI,604,97.16490066225165,0.06291390728476821,0.1357615894039735,0.017352649006622516,sinker (SI),2311,0.26135871916919085,True,5
Sandy Alcantara,CH,522,90.44904214559388,0.15134099616858238,0.1360153256704981,0.0022911877394636002,changeup (CH),2311,0.2258762440501947,True,5
Sandy Alcantara,FF,401,97.7428927680798,0.09476309226932668,0.09226932668329177,-0.007134663341645885,4-seam fastball (FF),2311,0.1735179575941151,True,5
Sandy Alcantara,FC,392,89.28010204081633,0.12244897959183673,0.08163265306122448,-0.002892857142857143,cutter (FC),2311,0.1696235395932497,True,5
Sandy Alcantara,SL,392,85.21556122448979,0.07908163265306123,0.09183673469387756,-0.019977040816326532,slider (SL),2311,0.1696235395932497,True,5
Sean Burke,FF,832,94.44963942307693,0.125,0.0889423076923077,-0.00425,4-seam fastball (FF),1886,0.4411452810180276,True,5
Sean Burke,KC,431,79.69419953596287,0.0951276102088167,0.06496519721577726,0.0021856148491879355,knuckle curve (KC),1886,0.22852598091198303,True,5
Sean Burke,SL,416,86.58028846153846,0.14182692307692307,0.13221153846153846,-0.015033653846153848,slider (SL),1886,0.2205726405090138,True,5
Sean Burke,CH,123,85.65040650406505,0.13008130081300814,0.11382113821138211,-0.03371544715447155,changeup (CH),1886,0.06521739130434782,True,5
Sean Burke,SI,84,94.02261904761905,0.047619047619047616,0.17857142857142858,-0.011392857142857142,sinker (SI),1886,0.044538706256627786,True,5
Seth Lugo,FF,397,91.75617128463476,0.05037783375314862,0.11335012594458438,-0.009528967254408062,4-seam fastball (FF),1933,0.20538023797206414,True,9
Seth Lugo,CU,346,78.9135838150289,0.11271676300578035,0.08092485549132948,0.0012947976878612709,curveball (CU),1933,0.17899637868598034,True,9
Seth Lugo,SI,291,91.28247422680413,0.061855670103092786,0.12027491408934708,0.0008659793814432981,sinker (SI),1933,0.15054319710294878,True,9
Seth Lugo,FC,270,89.29444444444445,0.10740740740740741,0.08518518518518518,-0.02611851851851852,cutter (FC),1933,0.1396792550439731,True,9
Seth Lugo,CH,192,86.23854166666666,0.109375,0.10416666666666667,-0.014901041666666668,changeup (CH),1933,0.09932747025349198,True,9
Seth Lugo,SV,191,79.01518324607329,0.07853403141361257,0.10471204188481675,-0.01686387434554974,slurve (SV),1933,0.09881013967925505,True,9
Seth Lugo,SL,104,83.10192307692309,0.15384615384615385,0.11538461538461539,0.032740384615384616,slider (SL),1933,0.05380237972064149,True,9
Seth Lugo,CS,91,71.24175824175825,0.12087912087912088,0.17582417582417584,0.011065934065934067,CS (CS),1933,0.0470770822555613,True,9
Seth Lugo,ST,41,80.64390243902439,0.07317073170731707,0.0975609756097561,-0.04131707317073171,sweeper (ST),1933,0.021210553543714435,True,9
Seth Lugo,FS,10,83.88,0.2,0.1,-0.006999999999999999,splitter (FS),1933,0.005173305742369374,False,9
Shane Baz,FF,955,96.9620942408377,0.1162303664921466,0.06806282722513089,0.005525654450261779,4-seam fastball (FF),2172,0.43968692449355434,True,5
Shane Baz,KC,585,85.01247863247863,0.13846153846153847,0.11794871794871795,-0.0021196581196581206,knuckle curve (KC),2172,0.26933701657458564,True,5
Shane Baz,FC,327,90.23119266055045,0.1437308868501529,0.12538226299694188,-0.01389296636085627,cutter (FC),2172,0.1505524861878453,True,5
Shane Baz,CH,239,89.25899581589958,0.13389121338912133,0.15481171548117154,0.00030543933054393284,changeup (CH),2172,0.11003683241252302,True,5
Shane Baz,SL,66,86.73484848484848,0.09090909090909091,0.10606060606060606,-0.07133333333333332,slider (SL),2172,0.03038674033149171,True,5
Shane Smith,FF,874,95.66018306636155,0.12013729977116705,0.09610983981693363,0.018314645308924488,4-seam fastball (FF),1939,0.45074780814853016,True,5
Shane Smith,CH,330,89.9509090909091,0.16666666666666666,0.1,0.002809090909090909,changeup (CH),1939,0.1701908200103146,True,5
Shane Smith,CU,280,82.06892857142857,0.18571428571428572,0.03214285714285714,-0.038425,curveball (CU),1939,0.1444043321299639,True,5
Shane Smith,SI,243,95.69135802469135,0.09053497942386832,0.1440329218106996,0.015,sinker (SI),1939,0.12532233109850438,True,5
Shane Smith,SL,210,89.51142857142858,0.11904761904761904,0.12380952380952381,-0.0279,slider (SL),1939,0.10830324909747292,True,5
Shane Smith,ST,2,87.69999999999999,0.5,0.0,0.1355,sweeper (ST),1939,0.0010314595152140279,False,5
Shota Imanaga,FF,825,90.83054545454546,0.07393939393939394,0.11151515151515151,-0.017079999999999998,4-seam fastball (FF),1713,0.4816112084063047,True,3
Shota Imanaga,FS,548,82.98959854014599,0.19343065693430658,0.15328467153284672,0.014779197080291972,splitter (FS),1713,0.31990659661412724,True,3
Shota Imanaga,ST,277,80.43646209386281,0.16967509025270758,0.06859205776173286,0.021270758122743684,sweeper (ST),1713,0.16170461179217746,True,3
Shota Imanaga,CU,28,71.67142857142856,0.03571428571428571,0.03571428571428571,-0.0058214285714285685,curveball (CU),1713,0.01634559252772913,False,3
Shota Imanaga,SI,22,88.25454545454545,0.09090909090909091,0.13636363636363635,0.019136363636363635,sinker (SI),1713,0.01284296555750146,False,3
Shota Imanaga,SL,13,81.65384615384616,0.3076923076923077,0.15384615384615385,0.046384615384615385,slider (SL),1713,0.007589025102159953,False,3
Slade Cecconi,FF,690,94.32898550724637,0.08840579710144927,0.08405797101449275,-0.0027492753623188414,4-seam fastball (FF),1648,0.4186893203883495,True,6
Slade Cecconi,SL,308,84.20941558441558,0.17857142857142858,0.12987012987012986,-0.014084415584415585,slider (SL),1648,0.18689320388349515,True,6
Slade Cecconi,CU,278,75.41978417266188,0.13309352517985612,0.11510791366906475,0.010107913669064748,curveball (CU),1648,0.16868932038834952,True,6
Slade Cecconi,SI,187,93.56684491978609,0.0213903743315508,0.13903743315508021,-0.008946524064171122,sinker (SI),1648,0.11347087378640777,True,6
Slade Cecconi,CH,131,84.22671755725192,0.09923664122137404,0.08396946564885496,-0.008862595419847326,changeup (CH),1648,0.07949029126213593,True,6
Slade Cecconi,FC,52,88.89807692307691,0.07692307692307693,0.17307692307692307,-0.026115384615384617,cutter (FC),1648,0.03155339805825243,True,6
Slade Cecconi,ST,2,83.6,0.0,0.0,0.027,sweeper (ST),1648,0.0012135922330097086,False,6
Sonny Gray,FF,476,91.73046218487394,0.07983193277310924,0.12605042016806722,-0.006451680672268908,4-seam fastball (FF),2189,0.21745089081772498,True,7
Sonny Gray,ST,411,85.12311435523114,0.24087591240875914,0.1192214111922141,0.013530413625304136,sweeper (ST),2189,0.187756966651439,True,7
Sonny Gray,CU,408,80.28627450980392,0.14215686274509803,0.06862745098039216,0.006524509803921569,curveball (CU),2189,0.18638647784376428,True,7
Sonny Gray,SI,395,92.3820253164557,0.06582278481012659,0.12658227848101267,-0.01132658227848101,sinker (SI),2189,0.1804476930105071,True,7
Sonny Gray,FC,279,87.86272401433692,0.11469534050179211,0.1003584229390681,0.009555555555555553,cutter (FC),2189,0.12745545911375056,True,7
Sonny Gray,CH,179,86.2167597765363,0.10614525139664804,0.09497206703910614,-0.01378212290502793,changeup (CH),2189,0.081772498857926,True,7
Sonny Gray,SL,39,84.42564102564103,0.1794871794871795,0.10256410256410256,0.016948717948717943,slider (SL),2189,0.017816354499771585,True,7
Sonny Gray,CS,2,74.9,0.5,0.0,0.0010000000000000009,CS (CS),2189,0.0009136592051164915,False,7
Spencer Strider,FF,864,95.52349537037037,0.0775462962962963,0.1111111111111111,0.001509259259259259,4-seam fastball (FF),1688,0.5118483412322274,True,4
Spencer Strider,SL,602,84.09916943521594,0.22591362126245848,0.07807308970099668,-0.0005980066445182723,slider (SL),1688,0.3566350710900474,True,4
Spencer Strider,CU,148,78.34527027027028,0.18243243243243243,0.05405405405405406,-0.006614864864864865,curveball (CU),1688,0.08767772511848342,True,4
Spencer Strider,CH,74,85.86216216216216,0.13513513513513514,0.10810810810810811,-0.04354054054054054,changeup (CH),1688,0.04383886255924171,True,4
Taijuan Walker,FC,491,87.12830957230143,0.09368635437881874,0.12016293279022404,0.008022403258655804,cutter (FC),1628,0.3015970515970516,True,6
Taijuan Walker,FS,374,87.35240641711229,0.10695187165775401,0.13101604278074866,-0.009093582887700536,splitter (FS),1628,0.22972972972972974,True,6
Taijuan Walker,SI,314,92.04554140127388,0.050955414012738856,0.11464968152866242,0.013130573248407645,sinker (SI),1628,0.1928746928746929,True,6
Taijuan Walker,SL,188,83.51489361702127,0.10638297872340426,0.15425531914893617,-0.002946808510638298,slider (SL),1628,0.11547911547911548,True,6
Taijuan Walker,FF,154,92.21818181818182,0.05844155844155844,0.12337662337662338,0.01874025974025974,4-seam fastball (FF),1628,0.0945945945945946,True,6
Taijuan Walker,CU,107,74.97943925233645,0.08411214953271028,0.06542056074766354,-0.04132710280373832,curveball (CU),1628,0.06572481572481573,True,6
Taj Bradley,FF,718,96.21852367688021,0.09749303621169916,0.09749303621169916,-0.005438718662952648,4-seam fastball (FF),1838,0.3906420021762786,True,5
Taj Bradley,FC,411,89.69172749391728,0.1630170316301703,0.11435523114355231,0.01372749391727494,cutter (FC),1838,0.2236126224156692,True,5
Taj Bradley,FS,280,91.2342857142857,0.11785714285714285,0.15,-0.016103571428571425,splitter (FS),1838,0.15233949945593037,True,5
Taj Bradley,CU,271,81.71107011070112,0.12915129151291513,0.05904059040590406,0.019870848708487085,curveball (CU),1838,0.14744287268770404,True,5
Taj Bradley,SI,158,96.07974683544305,0.08860759493670886,0.14556962025316456,-0.01490506329113924,sinker (SI),1838,0.08596300326441784,True,5
Tanner Bibee,FF,647,94.39551777434312,0.06027820710973725,0.08809891808346214,-0.0012890262751159203,4-seam fastball (FF),2356,0.27461799660441427,True,6
Tanner Bibee,FC,497,86.24346076458752,0.14688128772635814,0.12072434607645875,0.006720321931589537,cutter (FC),2356,0.21095076400679116,True,6
Tanner Bibee,ST,374,82.99144385026737,0.12299465240641712,0.11229946524064172,0.012398395721925132,sweeper (ST),2356,0.15874363327674024,True,6
Tanner Bibee,SI,368,94.11874999999999,0.03260869565217391,0.16304347826086957,-0.010997282608695653,sinker (SI),2356,0.15619694397283532,True,6
Tanner Bibee,CH,355,81.86732394366197,0.19718309859154928,0.11267605633802817,-0.014287323943661973,changeup (CH),2356,0.15067911714770799,True,6
Tanner Bibee,CU,115,79.81304347826087,0.1391304347826087,0.0782608695652174,0.0065652173913043465,curveball (CU),2356,0.04881154499151104,True,6
Tarik Skubal,CH,717,88.05160390516039,0.29428172942817293,0.12831241283124128,0.03692329149232915,changeup (CH),2244,0.3195187165775401,True,5
Tarik Skubal,FF,664,97.55617469879519,0.16716867469879518,0.10843373493975904,0.01060090361445783,4-seam fastball (FF),2244,0.29590017825311943,True,5
Tarik Skubal,SI,534,97.36722846441947,0.08614232209737828,0.10112359550561797,0.015865168539325843,sinker (SI),2244,0.23796791443850268,True,5
Tarik Skubal,SL,266,89.9251879699248,0.11654135338345864,0.10150375939849623,0.018394736842105262,slider (SL),2244,0.11853832442067737,True,5
Tarik Skubal,CU,61,81.30491803278689,0.13114754098360656,0.06557377049180328,-0.011081967213114751,curveball (CU),2244,0.027183600713012478,True,5
Tarik Skubal,FS,2,89.45,0.5,0.5,-0.1115,splitter (FS),2244,0.00089126559714795,False,5
Tomoyuki Sugano,FS,479,87.31002087682673,0.12317327766179541,0.13569937369519833,0.004319415448851774,splitter (FS),2055,0.23309002433090023,True,6
Tomoyuki Sugano,ST,406,83.6832512315271,0.11576354679802955,0.14039408866995073,0.004261083743842365,sweeper (ST),2055,0.19756690997566909,True,6
Tomoyuki Sugano,FF,393,92.7997455470738,0.061068702290076333,0.0737913486005089,-0.01859287531806616,4-seam fastball (FF),2055,0.19124087591240876,True,6
Tomoyuki Sugano,SI,339,92.92507374631268,0.0471976401179941,0.12094395280235988,-0.005681415929203539,sinker (SI),2055,0.16496350364963502,True,6
Tomoyuki Sugano,FC,238,88.07352941176471,0.05042016806722689,0.12605042016806722,0.009210084033613444,cutter (FC),2055,0.11581508515815085,True,6
Tomoyuki Sugano,CU,200,78.1545,0.055,0.06,-0.054240000000000003,curveball (CU),2055,0.09732360097323602,True,6
Tyler Anderson,FF,701,89.28716119828816,0.07560627674750357,0.11840228245363767,-0.007124108416547789,4-seam fastball (FF),1856,0.3776939655172414,True,5
Tyler Anderson,CH,652,78.68819018404908,0.19631901840490798,0.11503067484662577,-0.005064417177914108,changeup (CH),1856,0.35129310344827586,True,5
Tyler Anderson,FC,371,84.32938005390835,0.0889487870619946,0.1509433962264151,-0.01562803234501348,cutter (FC),1856,0.19989224137931033,True,5
Tyler Anderson,SI,64,88.5390625,0.078125,0.109375,-0.07767187500000002,sinker (SI),1856,0.034482758620689655,True,5
Tyler Anderson,SL,64,80.690625,0.140625,0.0625,-0.013203125,slider (SL),1856,0.034482758620689655,True,5
Tyler Anderson,CU,4,69.025,0.0,0.0,-0.039,curveball (CU),1856,0.0021551724137931034,False,5
Walker Buehler,FF,452,93.9533185840708,0.05309734513274336,0.084070796460177,0.001701327433628318,4-seam fastball (FF),1755,0.25754985754985754,True,7
Walker Buehler,FC,297,90.61885521885522,0.11784511784511785,0.12794612794612795,-0.012952861952861952,cutter (FC),1755,0.16923076923076924,True,7
Walker Buehler,SI,282,93.77482269503547,0.03546099290780142,0.08865248226950355,0.021106382978723404,sinker (SI),1755,0.1606837606837607,True,7
Walker Buehler,SL,257,87.47315175097276,0.10505836575875487,0.14396887159533073,-0.0018054474708171207,slider (SL),1755,0.14643874643874644,True,7
Walker Buehler,KC,233,77.46781115879828,0.1072961373390558,0.09012875536480687,-0.030042918454935622,knuckle curve (KC),1755,0.13276353276353275,True,7
Walker Buehler,ST,122,80.82786885245902,0.19672131147540983,0.16393442622950818,-0.011483606557377048,sweeper (ST),1755,0.06951566951566951,True,7
Walker Buehler,CH,112,89.66607142857143,0.08928571428571429,0.125,-0.00824107142857143,changeup (CH),1755,0.06381766381766382,True,7
Will Warren,FF,936,93.25801282051282,0.1047008547008547,0.08333333333333333,0.01116025641025641,4-seam fastball (FF),2270,0.4123348017621145,True,5
Will Warren,SI,476,93.1813025210084,0.0546218487394958,0.1092436974789916,0.012579831932773108,sinker (SI),2270,0.20969162995594715,True,5
Will Warren,ST,476,82.72352941176472,0.11764705882352941,0.0819327731092437,-0.018573529411764704,sweeper (ST),2270,0.20969162995594715,True,5
Will Warren,CH,216,87.01851851851852,0.125,0.1111111111111111,-0.01775925925925926,changeup (CH),2270,0.09515418502202644,True,5
Will Warren,CU,166,80.14578313253013,0.13253012048192772,0.08433734939759036,-0.03347590361445783,curveball (CU),2270,0.07312775330396476,True,5
Yoshinobu Yamamoto,FF,783,95.37381864623244,0.06641123882503193,0.07662835249042145,0.02045338441890166,4-seam fastball (FF),2218,0.3530207394048693,True,6
Yoshinobu Yamamoto,FS,567,90.92486772486772,0.2239858906525573,0.10052910052910052,0.005682539682539683,splitter (FS),2218,0.2556357078449053,True,6
Yoshinobu Yamamoto,CU,387,76.83255813953488,0.165374677002584,0.10852713178294573,0.010527131782945736,curveball (CU),2218,0.1744815148782687,True,6
Yoshinobu Yamamoto,FC,249,91.10240963855422,0.11244979919678715,0.14859437751004015,0.024630522088353413,cutter (FC),2218,0.11226330027051398,True,6
Yoshinobu Yamamoto,SI,174,94.72356321839081,0.06896551724137931,0.09770114942528736,0.010201149425287355,sinker (SI),2218,0.07844905320108206,True,6
Yoshinobu Yamamoto,SL,57,86.36315789473684,0.17543859649122806,0.19298245614035087,0.01675438596491228,slider (SL),2218,0.02569882777276826,True,6
Yoshinobu Yamamoto,ST,1,84.2,0.0,1.0,-0.733,sweeper (ST),2218,0.0004508566275924256,False,6
Yusei Kikuchi,SL,901,87.03374028856825,0.11542730299667037,0.08657047724750278,0.0037536071032186454,slider (SL),2446,0.3683565004088307,True,4
Yusei Kikuchi,FF,847,94.85643447461628,0.11097992916174734,0.06965761511216056,-0.018545454545454546,4-seam fastball (FF),2446,0.3462796402289452,True,4
Yusei Kikuchi,CU,365,79.83232876712329,0.11506849315068493,0.13972602739726028,-0.004671232876712329,curveball (CU),2446,0.14922322158626328,True,4
Yusei Kikuchi,CH,302,85.58344370860928,0.11258278145695365,0.10596026490066225,-0.009460264900662253,changeup (CH),2446,0.12346688470973018,True,4
Yusei Kikuchi,SI,26,92.88846153846154,0.07692307692307693,0.11538461538461539,0.01176923076923077,sinker (SI),2446,0.01062959934587081,False,4
Yusei Kikuchi,ST,5,80.97999999999999,0.4,0.0,0.0386,sweeper (ST),2446,0.002044153720359771,False,4
Zac Gallen,FF,1133,93.52691968225949,0.04942630185348632,0.09443954104148279,0.002210061782877316,4-seam fastball (FF),2543,0.44553676759732597,True,5
Zac Gallen,KC,608,81.07269736842105,0.19901315789473684,0.06743421052631579,-0.009325657894736841,knuckle curve (KC),2543,0.23908769170271332,True,5
Zac Gallen,CH,408,86.31544117647059,0.15196078431372548,0.1323529411764706,0.008816176470588235,changeup (CH),2543,0.16044042469524183,True,5
Zac Gallen,SL,336,88.72916666666667,0.10119047619047619,0.13690476190476192,-0.02667857142857143,slider (SL),2543,0.1321274085725521,True,5
Zac Gallen,SI,55,93.19272727272728,0.10909090909090909,0.10909090909090909,0.017327272727272726,sinker (SI),2543,0.02162799842705466,True,5
Zac Gallen,FC,2,92.4,0.0,0.5,0.214,cutter (FC),2543,0.0007864726700747149,False,5
Zac Gallen,PO,1,91.2,0.0,0.0,-0.027,PO (PO),2543,0.00039323633503735744,False,5
Zack Littell,SL,623,87.28346709470304,0.09470304975922954,0.12520064205457465,-0.012104333868378813,slider (SL),2244,0.27762923351158647,True,5
Zack Littell,FS,616,83.4163961038961,0.1314935064935065,0.14772727272727273,-0.005475649350649351,splitter (FS),2244,0.27450980392156865,True,5
Zack Littell,FF,541,92.11293900184843,0.10166358595194085,0.08133086876155268,0.0049519408502772646,4-seam fastball (FF),2244,0.2410873440285205,True,5
Zack Littell,SI,344,91.48546511627907,0.07267441860465117,0.13953488372093023,0.008389534883720929,sinker (SI),2244,0.1532976827094474,True,5
Zack Littell,ST,120,79.47916666666667,0.06666666666666667,0.11666666666666667,0.019025,sweeper (ST),2244,0.053475935828877004,True,5
Zack Wheeler,FF,778,96.07840616966581,0.16452442159383032,0.06683804627249357,0.012426735218508997,4-seam fastball (FF),1900,0.4094736842105263,True,6
Zack Wheeler,SI,325,95.47107692307692,0.07692307692307693,0.16307692307692306,0.015052307692307693,sinker (SI),1900,0.17105263157894737,True,6
Zack Wheeler,ST,281,83.70533807829182,0.19572953736654805,0.07473309608540925,0.026508896797153025,sweeper (ST),1900,0.14789473684210527,True,6
