target_pitch_type,target_pitch_label,term,beta,std_error,p_value,n_obs,r_squared
FF,4-seam fastball (FF),C(pitcher_name)[T.Colin Rea],-0.023941751055704084,0.014974396870336004,0.10985487681101447,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Cristopher Sánchez],-0.4164351403893901,0.010501319114456266,0.0,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.David Peterson],-0.20879278732733397,0.013757844423294516,5.0783719762121455e-52,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Davis Martin],-0.12573708082852497,0.015002809836844318,5.252356401938979e-17,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Dean Kremer],-0.17746461713941764,0.014014486785605917,9.487735759947061e-37,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Drew Rasmussen],-0.0836101052377135,0.015182653958811918,3.6510540183963665e-08,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Dustin May],-0.27093594780852126,0.013784359206047819,5.206285062677337e-86,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Dylan Cease],-0.009839746901145634,0.01431768687535097,0.4919288712912516,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Eduardo Rodriguez],0.02185676519185694,0.01506518233023206,0.14683188658809115,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Edward Cabrera],-0.31478015125923253,0.013017452090816976,3.491971435017336e-129,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Erick Fedde],-0.42040934476075337,0.010838932026167755,0.0,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Framber Valdez],-0.41924702872223163,0.010585882199212542,0.0,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Freddy Peralta],0.07095014632807822,0.01440001544721284,8.346408092220281e-07,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Garrett Crochet],-0.07092365954227248,0.014106463158963686,4.962885613294052e-07,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Gavin Williams],-0.07975300800817013,0.014412133870147042,3.13472764357851e-08,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Germán Márquez],-0.09810864312248388,0.015318457063685863,1.507606936562517e-10,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Hunter Brown],-0.06067442080269487,0.014343601081330773,2.3361974994514617e-05,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.JP Sears],-0.02689659569372083,0.015401776636053032,0.08075350061624938,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Jack Flaherty],0.0244755426034258,0.014732213777703743,0.09664073138110002,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Jack Leiter],-0.06946043473232821,0.014967590943755103,3.471932622673563e-06,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Jacob deGrom],0.008823440802842236,0.015056866876990945,0.5578703013604653,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Jake Irvin],-0.12820053230342857,0.01412127390635805,1.1004222885184986e-19,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Jeffrey Springs],-0.014667306591921888,0.014654148453320512,0.3168761660222069,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Jesús Luzardo],-0.09706817574628909,0.014189463325819192,7.871746835600604e-12,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Joe Ryan],0.0514319259311222,0.0148621900009013,0.0005389957462335722,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Jose Quintana],-0.31063817203685357,0.01304077890584658,2.0470268559090613e-125,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.José Berríos],-0.25369754249592213,0.01375309687494668,5.555575873876656e-76,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.José Soriano],-0.3424735285837459,0.011989369424089227,1.841581093494261e-179,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Justin Verlander],-0.00480453001704481,0.01493755012449333,0.7477246055614921,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Kevin Gausman],0.08876017367092554,0.014509981602047299,9.52455814515885e-10,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Kyle Freeland],-0.10177630658013645,0.014747429911350102,5.1532015334683855e-12,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Kyle Hendricks],-0.29116584583089006,0.013094649023326424,1.5588209245304044e-109,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Logan Allen],-0.10034049338768114,0.014533998623336947,5.061304213380951e-12,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Logan Gilbert],-0.07464823122814171,0.015465888487033912,1.3885781075988517e-06,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Logan Webb],-0.35476915044003704,0.011733864139381028,8.306387479941035e-201,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Lucas Giolito],0.025745965081950307,0.015452728519816753,0.09569125497712588,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Luis Castillo],0.020019154759776926,0.014549739836784582,0.16884902595848306,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Luis Severino],-0.1574774504160193,0.014169463408308495,1.0741222447741762e-28,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.MacKenzie Gore],0.04845138841320722,0.014741518351909295,0.0010135801839103744,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Matthew Boyd],0.024519578967431087,0.014933181280743328,0.10059978414288101,209296,0.11756878241399715
FF,4-seam fastball (FF),C(pitcher_name)[T.Matthew Liberatore],-0.14233655202052622,0.0147024312696046,3.6258747415352686e-22,209296,0.11756878241399715
